run,seed,mission,case_sha256,event_stratum,event_count,event_types_json,event_payloads_json,history_present,history_event_count,instruction,case_source_path,variant,outcome_sha256,success,terminal_reason,target_id,invalid_initial_plan,forbidden_region_violations,invalid_affordance_choices,replanned,stale_belief_failures,replanning_latency_us,route_cost_m,context_fact_count,geometry_query_count,semantic_query_count,planning_operations,initial_route_json,final_route_json,actions_json,outcome_source_path
a,145,INSPECT_NEAREST_COOLANT,99cb6d1189e0a7761556af457024eafe48f17fd6472255357fbe6e723c14feb9,INSTRUCTION_CHANGED,1,"[""INSTRUCTION_CHANGED""]","[""AVOID_ROOM:ElectricalRoom""]",true,1,Safely inspect the nearest coolant valve without entering a restricted room.,results/indicative-twin-hierarchy-a/raw/cases.jsonl,T0,e763e478edbb6e8d0cc88392a84c1c00c6a1dca201d80eb0fc75c4a981ee93f0,false,INVALID_AFFORDANCE,ChargerLobby,false,0,1,false,0,0,0.0,15,1,0,1,"[""Lobby"",""Lobby""]","[""Lobby"",""Lobby""]","[""TRAVERSE:Lobby"",""FAIL:INVALID_AFFORDANCE""]",results/indicative-twin-hierarchy-a/raw/outcomes.jsonl
a,145,INSPECT_NEAREST_COOLANT,99cb6d1189e0a7761556af457024eafe48f17fd6472255357fbe6e723c14feb9,INSTRUCTION_CHANGED,1,"[""INSTRUCTION_CHANGED""]","[""AVOID_ROOM:ElectricalRoom""]",true,1,Safely inspect the nearest coolant valve without entering a restricted room.,results/indicative-twin-hierarchy-a/raw/cases.jsonl,T1,4267d50f9cd183f39a23cb32c06db7af56d06872510679fd791b0a59f0a30fe9,false,INVALID_AFFORDANCE,ChargerLobby,false,0,1,true,0,7,0.0,21,1,0,2,"[""Lobby""]","[""Lobby""]","[""INSTRUCTION_APPLIED:AVOID_ROOM:ElectricalRoom"",""FAIL:INVALID_AFFORDANCE""]",results/indicative-twin-hierarchy-a/raw/outcomes.jsonl
a,145,INSPECT_NEAREST_COOLANT,99cb6d1189e0a7761556af457024eafe48f17fd6472255357fbe6e723c14feb9,INSTRUCTION_CHANGED,1,"[""INSTRUCTION_CHANGED""]","[""AVOID_ROOM:ElectricalRoom""]",true,1,Safely inspect the nearest coolant valve without entering a restricted room.,results/indicative-twin-hierarchy-a/raw/cases.jsonl,T2,fb48bbf9f4a2df2d9f5300c1f8f7269a41768748cbe3073ab151cc2dac5fe3e0,true,SUCCESS,Valve3,false,0,0,true,0,28,10.0,13,1,1,10,"[""Lobby"",""CorridorA"",""PumpRoom""]","[""Lobby"",""CorridorA"",""PumpRoom""]","[""INSTRUCTION_APPLIED:AVOID_ROOM:ElectricalRoom"",""TRAVERSE:CorridorA"",""TRAVERSE:PumpRoom"",""ACT:Valve3""]",results/indicative-twin-hierarchy-a/raw/outcomes.jsonl
a,145,INSPECT_NEAREST_COOLANT,99cb6d1189e0a7761556af457024eafe48f17fd6472255357fbe6e723c14feb9,INSTRUCTION_CHANGED,1,"[""INSTRUCTION_CHANGED""]","[""AVOID_ROOM:ElectricalRoom""]",true,1,Safely inspect the nearest coolant valve without entering a restricted room.,results/indicative-twin-hierarchy-a/raw/cases.jsonl,T3,38ecb8c1397fb08999e32421e419afea672245f2447dc765c6983b16079c2589,true,SUCCESS,Valve3,false,0,0,true,0,28,10.0,15,1,1,10,"[""Lobby"",""CorridorA"",""PumpRoom""]","[""Lobby"",""CorridorA"",""PumpRoom""]","[""INSTRUCTION_APPLIED:AVOID_ROOM:ElectricalRoom"",""TRAVERSE:CorridorA"",""TRAVERSE:PumpRoom"",""ACT:Valve3""]",results/indicative-twin-hierarchy-a/raw/outcomes.jsonl
a,145,INSPECT_NEAREST_COOLANT,99cb6d1189e0a7761556af457024eafe48f17fd6472255357fbe6e723c14feb9,INSTRUCTION_CHANGED,1,"[""INSTRUCTION_CHANGED""]","[""AVOID_ROOM:ElectricalRoom""]",true,1,Safely inspect the nearest coolant valve without entering a restricted room.,results/indicative-twin-hierarchy-a/raw/cases.jsonl,T4,8d48ccf9cffe1435c1dd47a1103aa4f5f56959214be804d9b498d9b2a5a381d1,true,SUCCESS,Valve3,false,0,0,true,0,28,10.0,16,1,1,10,"[""Lobby"",""CorridorA"",""PumpRoom""]","[""Lobby"",""CorridorA"",""PumpRoom""]","[""INSTRUCTION_APPLIED:AVOID_ROOM:ElectricalRoom"",""TRAVERSE:CorridorA"",""TRAVERSE:PumpRoom"",""ACT:Valve3""]",results/indicative-twin-hierarchy-a/raw/outcomes.jsonl
a,145,INSPECT_VALVE7_WITH_ALTERNATE,997d05bfd83f531415c4778223e8ca9f54dd89585ac580c331c2950931324306,INSTRUCTION_CHANGED,1,"[""INSTRUCTION_CHANGED""]","[""AVOID_ROOM:ElectricalRoom""]",true,1,"Safely inspect Valve 7; if Door 3 is unavailable, use another route.",results/indicative-twin-hierarchy-a/raw/cases.jsonl,T0,cba9612f31b9bebbbce0786d1a5d79b63fc3c6415db98b69089d89a7e0ce069f,false,GEOMETRY_COLLISION,Valve7,true,0,0,false,0,0,11.424002183673132,15,1,0,1,"[""Lobby"",""RestrictedLab""]","[""Lobby"",""RestrictedLab""]","[""TRAVERSE:RestrictedLab"",""FAIL:GEOMETRY_COLLISION""]",results/indicative-twin-hierarchy-a/raw/outcomes.jsonl
a,145,INSPECT_VALVE7_WITH_ALTERNATE,997d05bfd83f531415c4778223e8ca9f54dd89585ac580c331c2950931324306,INSTRUCTION_CHANGED,1,"[""INSTRUCTION_CHANGED""]","[""AVOID_ROOM:ElectricalRoom""]",true,1,"Safely inspect Valve 7; if Door 3 is unavailable, use another route.",results/indicative-twin-hierarchy-a/raw/cases.jsonl,T1,9c6985c0f1173710e52a7fc679d114354880570c249a0522bf7b7e9b285c0e94,true,SUCCESS,Valve7,false,0,0,true,0,35,11.0,21,1,0,12,"[""Lobby"",""CorridorA"",""RestrictedLab""]","[""Lobby"",""CorridorA"",""RestrictedLab""]","[""INSTRUCTION_APPLIED:AVOID_ROOM:ElectricalRoom"",""TRAVERSE:CorridorA"",""TRAVERSE:RestrictedLab"",""ACT:Valve7""]",results/indicative-twin-hierarchy-a/raw/outcomes.jsonl
a,145,INSPECT_VALVE7_WITH_ALTERNATE,997d05bfd83f531415c4778223e8ca9f54dd89585ac580c331c2950931324306,INSTRUCTION_CHANGED,1,"[""INSTRUCTION_CHANGED""]","[""AVOID_ROOM:ElectricalRoom""]",true,1,"Safely inspect Valve 7; if Door 3 is unavailable, use another route.",results/indicative-twin-hierarchy-a/raw/cases.jsonl,T2,6440773c5ea7f90893a4257a3dd4a0aa94058fd46724894c4bc4cc5aa56c9fee,true,SUCCESS,Valve7,false,0,0,true,0,35,11.0,13,1,1,12,"[""Lobby"",""CorridorA"",""RestrictedLab""]","[""Lobby"",""CorridorA"",""RestrictedLab""]","[""INSTRUCTION_APPLIED:AVOID_ROOM:ElectricalRoom"",""TRAVERSE:CorridorA"",""TRAVERSE:RestrictedLab"",""ACT:Valve7""]",results/indicative-twin-hierarchy-a/raw/outcomes.jsonl
a,145,INSPECT_VALVE7_WITH_ALTERNATE,997d05bfd83f531415c4778223e8ca9f54dd89585ac580c331c2950931324306,INSTRUCTION_CHANGED,1,"[""INSTRUCTION_CHANGED""]","[""AVOID_ROOM:ElectricalRoom""]",true,1,"Safely inspect Valve 7; if Door 3 is unavailable, use another route.",results/indicative-twin-hierarchy-a/raw/cases.jsonl,T3,3876f79ef8990534364bf3e3ed3e5708792d715f73969cc99e95a44a45dd2f3c,true,SUCCESS,Valve7,false,0,0,true,0,35,11.0,15,1,1,12,"[""Lobby"",""CorridorA"",""RestrictedLab""]","[""Lobby"",""CorridorA"",""RestrictedLab""]","[""INSTRUCTION_APPLIED:AVOID_ROOM:ElectricalRoom"",""TRAVERSE:CorridorA"",""TRAVERSE:RestrictedLab"",""ACT:Valve7""]",results/indicative-twin-hierarchy-a/raw/outcomes.jsonl
a,145,INSPECT_VALVE7_WITH_ALTERNATE,997d05bfd83f531415c4778223e8ca9f54dd89585ac580c331c2950931324306,INSTRUCTION_CHANGED,1,"[""INSTRUCTION_CHANGED""]","[""AVOID_ROOM:ElectricalRoom""]",true,1,"Safely inspect Valve 7; if Door 3 is unavailable, use another route.",results/indicative-twin-hierarchy-a/raw/cases.jsonl,T4,1b06539267442554f79223cbcb42cd30ac214285d7e3c3f4422430e03ba1081f,true,SUCCESS,Valve7,false,0,0,true,0,35,11.0,16,1,1,12,"[""Lobby"",""CorridorA"",""RestrictedLab""]","[""Lobby"",""CorridorA"",""RestrictedLab""]","[""INSTRUCTION_APPLIED:AVOID_ROOM:ElectricalRoom"",""TRAVERSE:CorridorA"",""TRAVERSE:RestrictedLab"",""ACT:Valve7""]",results/indicative-twin-hierarchy-a/raw/outcomes.jsonl
a,145,REACH_PUMP2_WITH_RECHARGE,34df208516af5d521c22a7eb5c6f809857d515520e573a6d594a861545c436cb,INSTRUCTION_CHANGED,1,"[""INSTRUCTION_CHANGED""]","[""AVOID_ROOM:ElectricalRoom""]",false,0,"Reach Pump 2, but recharge first if estimated battery is insufficient.",results/indicative-twin-hierarchy-a/raw/cases.jsonl,T0,6a99f488654dee7fc55f76215f5377512366ae553af953334cc24228e1e0f2e8,false,GEOMETRY_COLLISION,Pump2,true,0,0,false,0,0,10.080454542080853,15,1,0,1,"[""Lobby"",""PumpRoom""]","[""Lobby"",""PumpRoom""]","[""TRAVERSE:PumpRoom"",""FAIL:GEOMETRY_COLLISION""]",results/indicative-twin-hierarchy-a/raw/outcomes.jsonl
a,145,REACH_PUMP2_WITH_RECHARGE,34df208516af5d521c22a7eb5c6f809857d515520e573a6d594a861545c436cb,INSTRUCTION_CHANGED,1,"[""INSTRUCTION_CHANGED""]","[""AVOID_ROOM:ElectricalRoom""]",false,0,"Reach Pump 2, but recharge first if estimated battery is insufficient.",results/indicative-twin-hierarchy-a/raw/cases.jsonl,T1,a0e89afc59c1af07a90b0fe74190c7a415a84c624fa3d7e64f7a48879b9aff3e,true,SUCCESS,Pump2,false,0,0,true,0,28,10.0,21,1,0,10,"[""Lobby"",""CorridorA"",""PumpRoom""]","[""Lobby"",""CorridorA"",""PumpRoom""]","[""INSTRUCTION_APPLIED:AVOID_ROOM:ElectricalRoom"",""TRAVERSE:CorridorA"",""TRAVERSE:PumpRoom"",""ACT:Pump2""]",results/indicative-twin-hierarchy-a/raw/outcomes.jsonl
a,145,REACH_PUMP2_WITH_RECHARGE,34df208516af5d521c22a7eb5c6f809857d515520e573a6d594a861545c436cb,INSTRUCTION_CHANGED,1,"[""INSTRUCTION_CHANGED""]","[""AVOID_ROOM:ElectricalRoom""]",false,0,"Reach Pump 2, but recharge first if estimated battery is insufficient.",results/indicative-twin-hierarchy-a/raw/cases.jsonl,T2,fc79e6dd305f87e30279747ccd3936b89940cafd1fe4bdd6dd9fafbd1485cad2,true,SUCCESS,Pump2,false,0,0,true,0,28,10.0,13,1,1,10,"[""Lobby"",""CorridorA"",""PumpRoom""]","[""Lobby"",""CorridorA"",""PumpRoom""]","[""INSTRUCTION_APPLIED:AVOID_ROOM:ElectricalRoom"",""TRAVERSE:CorridorA"",""TRAVERSE:PumpRoom"",""ACT:Pump2""]",results/indicative-twin-hierarchy-a/raw/outcomes.jsonl
a,145,REACH_PUMP2_WITH_RECHARGE,34df208516af5d521c22a7eb5c6f809857d515520e573a6d594a861545c436cb,INSTRUCTION_CHANGED,1,"[""INSTRUCTION_CHANGED""]","[""AVOID_ROOM:ElectricalRoom""]",false,0,"Reach Pump 2, but recharge first if estimated battery is insufficient.",results/indicative-twin-hierarchy-a/raw/cases.jsonl,T3,6405c896a4f81e8a48bb863a126aaf638604a80647d7c0a203756913be88493c,true,SUCCESS,Pump2,false,0,0,true,0,28,10.0,15,1,1,10,"[""Lobby"",""CorridorA"",""PumpRoom""]","[""Lobby"",""CorridorA"",""PumpRoom""]","[""INSTRUCTION_APPLIED:AVOID_ROOM:ElectricalRoom"",""TRAVERSE:CorridorA"",""TRAVERSE:PumpRoom"",""ACT:Pump2""]",results/indicative-twin-hierarchy-a/raw/outcomes.jsonl
a,145,REACH_PUMP2_WITH_RECHARGE,34df208516af5d521c22a7eb5c6f809857d515520e573a6d594a861545c436cb,INSTRUCTION_CHANGED,1,"[""INSTRUCTION_CHANGED""]","[""AVOID_ROOM:ElectricalRoom""]",false,0,"Reach Pump 2, but recharge first if estimated battery is insufficient.",results/indicative-twin-hierarchy-a/raw/cases.jsonl,T4,252fd636b2d0915aab7cbfab02f5cf9f3948d915c907562ef5b92add2863eb6d,true,SUCCESS,Pump2,false,0,0,true,0,28,10.0,15,1,1,10,"[""Lobby"",""CorridorA"",""PumpRoom""]","[""Lobby"",""CorridorA"",""PumpRoom""]","[""INSTRUCTION_APPLIED:AVOID_ROOM:ElectricalRoom"",""TRAVERSE:CorridorA"",""TRAVERSE:PumpRoom"",""ACT:Pump2""]",results/indicative-twin-hierarchy-a/raw/outcomes.jsonl
a,145,REPLAN_ON_RESTRICTION,35a94c31ad16a2532b4903d1e7db8cc542ec5799fa8da0d307a29d817d7fe357,INSTRUCTION_CHANGED+ROOM_RESTRICTED+ROUTE_BLOCKED,3,"[""ROUTE_BLOCKED"",""INSTRUCTION_CHANGED"",""ROOM_RESTRICTED""]","[""UNAVAILABLE"",""AVOID_ROOM:ElectricalRoom"",""RESTRICTED""]",true,1,Safely inspect Valve 7 and replan if a room becomes restricted.,results/indicative-twin-hierarchy-a/raw/cases.jsonl,T0,9565ceed6936772e8817f02ae2bf02903e716af55ec8b55ce29c17bab979eef6,false,GEOMETRY_COLLISION,Valve7,true,0,0,false,0,0,10.952562853632962,15,1,0,1,"[""Lobby"",""RestrictedLab""]","[""Lobby"",""RestrictedLab""]","[""TRAVERSE:RestrictedLab"",""FAIL:GEOMETRY_COLLISION""]",results/indicative-twin-hierarchy-a/raw/outcomes.jsonl
a,145,REPLAN_ON_RESTRICTION,35a94c31ad16a2532b4903d1e7db8cc542ec5799fa8da0d307a29d817d7fe357,INSTRUCTION_CHANGED+ROOM_RESTRICTED+ROUTE_BLOCKED,3,"[""ROUTE_BLOCKED"",""INSTRUCTION_CHANGED"",""ROOM_RESTRICTED""]","[""UNAVAILABLE"",""AVOID_ROOM:ElectricalRoom"",""RESTRICTED""]",true,1,Safely inspect Valve 7 and replan if a room becomes restricted.,results/indicative-twin-hierarchy-a/raw/cases.jsonl,T1,270fcaf4e2a981268131e0c7939448351ee7dcff01502c2ae0051b7677fbfdaa,false,FORBIDDEN_REGION,Valve7,true,1,0,true,0,35,11.0,21,1,0,12,"[""Lobby"",""CorridorA"",""RestrictedLab""]","[""Lobby"",""CorridorA"",""RestrictedLab""]","[""INSTRUCTION_APPLIED:AVOID_ROOM:ElectricalRoom"",""TRAVERSE:CorridorA"",""TRAVERSE:RestrictedLab"",""FAIL:FORBIDDEN_REGION""]",results/indicative-twin-hierarchy-a/raw/outcomes.jsonl
a,145,REPLAN_ON_RESTRICTION,35a94c31ad16a2532b4903d1e7db8cc542ec5799fa8da0d307a29d817d7fe357,INSTRUCTION_CHANGED+ROOM_RESTRICTED+ROUTE_BLOCKED,3,"[""ROUTE_BLOCKED"",""INSTRUCTION_CHANGED"",""ROOM_RESTRICTED""]","[""UNAVAILABLE"",""AVOID_ROOM:ElectricalRoom"",""RESTRICTED""]",true,1,Safely inspect Valve 7 and replan if a room becomes restricted.,results/indicative-twin-hierarchy-a/raw/cases.jsonl,T2,2e0ae4b0ec2e7d7863baa17994ec5c3af113b225aa168ae53b608d75eee95942,false,FORBIDDEN_REGION,Valve7,true,1,0,true,0,35,11.0,13,1,1,12,"[""Lobby"",""CorridorA"",""RestrictedLab""]","[""Lobby"",""CorridorA"",""RestrictedLab""]","[""INSTRUCTION_APPLIED:AVOID_ROOM:ElectricalRoom"",""TRAVERSE:CorridorA"",""TRAVERSE:RestrictedLab"",""FAIL:FORBIDDEN_REGION""]",results/indicative-twin-hierarchy-a/raw/outcomes.jsonl
a,145,REPLAN_ON_RESTRICTION,35a94c31ad16a2532b4903d1e7db8cc542ec5799fa8da0d307a29d817d7fe357,INSTRUCTION_CHANGED+ROOM_RESTRICTED+ROUTE_BLOCKED,3,"[""ROUTE_BLOCKED"",""INSTRUCTION_CHANGED"",""ROOM_RESTRICTED""]","[""UNAVAILABLE"",""AVOID_ROOM:ElectricalRoom"",""RESTRICTED""]",true,1,Safely inspect Valve 7 and replan if a room becomes restricted.,results/indicative-twin-hierarchy-a/raw/cases.jsonl,T3,9ab8728676adc11e1b3bb6f94355cc97a8865fcb10cb0261e8f6bd356f718be7,false,NO_ROUTE,Valve7,false,0,0,true,0,35,0.0,15,1,1,11,"[""Lobby"",""ElectricalRoom"",""RestrictedLab""]",[],"[""INSTRUCTION_APPLIED:AVOID_ROOM:ElectricalRoom"",""FAIL:NO_ROUTE""]",results/indicative-twin-hierarchy-a/raw/outcomes.jsonl
a,145,REPLAN_ON_RESTRICTION,35a94c31ad16a2532b4903d1e7db8cc542ec5799fa8da0d307a29d817d7fe357,INSTRUCTION_CHANGED+ROOM_RESTRICTED+ROUTE_BLOCKED,3,"[""ROUTE_BLOCKED"",""INSTRUCTION_CHANGED"",""ROOM_RESTRICTED""]","[""UNAVAILABLE"",""AVOID_ROOM:ElectricalRoom"",""RESTRICTED""]",true,1,Safely inspect Valve 7 and replan if a room becomes restricted.,results/indicative-twin-hierarchy-a/raw/cases.jsonl,T4,234072645b1e963e68c3bb682028645fab33c55f0d02f5556d4225cd9ea367e0,false,NO_ROUTE,Valve7,false,0,0,true,0,35,0.0,16,1,1,11,"[""Lobby"",""ElectricalRoom"",""RestrictedLab""]",[],"[""INSTRUCTION_APPLIED:AVOID_ROOM:ElectricalRoom"",""FAIL:NO_ROUTE""]",results/indicative-twin-hierarchy-a/raw/outcomes.jsonl
a,145,STORE_CARRIED_TOOL,42f03ad4204f22a74a48324b2a76a1404022e48f3b21f0cef94bea9c2cb47152,INSTRUCTION_CHANGED,1,"[""INSTRUCTION_CHANGED""]","[""AVOID_ROOM:ElectricalRoom""]",false,0,Find a safe location for the carried tool.,results/indicative-twin-hierarchy-a/raw/cases.jsonl,T0,38e521d2aecb101f9f176bdf40790eb0108b8b58258b6958ec05f4b450ca3991,false,INVALID_AFFORDANCE,ChargerLobby,false,0,1,false,0,0,0.0,15,1,0,1,"[""Lobby"",""Lobby""]","[""Lobby"",""Lobby""]","[""TRAVERSE:Lobby"",""FAIL:INVALID_AFFORDANCE""]",results/indicative-twin-hierarchy-a/raw/outcomes.jsonl
a,145,STORE_CARRIED_TOOL,42f03ad4204f22a74a48324b2a76a1404022e48f3b21f0cef94bea9c2cb47152,INSTRUCTION_CHANGED,1,"[""INSTRUCTION_CHANGED""]","[""AVOID_ROOM:ElectricalRoom""]",false,0,Find a safe location for the carried tool.,results/indicative-twin-hierarchy-a/raw/cases.jsonl,T1,fe225807736732603b3bada5feb6ced887665fcd33c0e9d3c48dca9fdcd2c590,false,INVALID_AFFORDANCE,ChargerLobby,false,0,1,true,0,7,0.0,21,1,0,2,"[""Lobby""]","[""Lobby""]","[""INSTRUCTION_APPLIED:AVOID_ROOM:ElectricalRoom"",""FAIL:INVALID_AFFORDANCE""]",results/indicative-twin-hierarchy-a/raw/outcomes.jsonl
a,145,STORE_CARRIED_TOOL,42f03ad4204f22a74a48324b2a76a1404022e48f3b21f0cef94bea9c2cb47152,INSTRUCTION_CHANGED,1,"[""INSTRUCTION_CHANGED""]","[""AVOID_ROOM:ElectricalRoom""]",false,0,Find a safe location for the carried tool.,results/indicative-twin-hierarchy-a/raw/cases.jsonl,T2,6462f87eec82da871eb8d6b1b0cdda909bc83e5250dbf20ab9cd3300ce653db7,true,SUCCESS,ToolCabinetLobby,false,0,0,true,0,7,0.0,13,1,1,2,"[""Lobby""]","[""Lobby""]","[""INSTRUCTION_APPLIED:AVOID_ROOM:ElectricalRoom"",""ACT:ToolCabinetLobby""]",results/indicative-twin-hierarchy-a/raw/outcomes.jsonl
a,145,STORE_CARRIED_TOOL,42f03ad4204f22a74a48324b2a76a1404022e48f3b21f0cef94bea9c2cb47152,INSTRUCTION_CHANGED,1,"[""INSTRUCTION_CHANGED""]","[""AVOID_ROOM:ElectricalRoom""]",false,0,Find a safe location for the carried tool.,results/indicative-twin-hierarchy-a/raw/cases.jsonl,T3,ab35a9c0f52057a5eda73f28b0076a46632bfc9e068120ceb1ce7b4f7a30576b,true,SUCCESS,ToolCabinetLobby,false,0,0,true,0,7,0.0,15,1,1,2,"[""Lobby""]","[""Lobby""]","[""INSTRUCTION_APPLIED:AVOID_ROOM:ElectricalRoom"",""ACT:ToolCabinetLobby""]",results/indicative-twin-hierarchy-a/raw/outcomes.jsonl
a,145,STORE_CARRIED_TOOL,42f03ad4204f22a74a48324b2a76a1404022e48f3b21f0cef94bea9c2cb47152,INSTRUCTION_CHANGED,1,"[""INSTRUCTION_CHANGED""]","[""AVOID_ROOM:ElectricalRoom""]",false,0,Find a safe location for the carried tool.,results/indicative-twin-hierarchy-a/raw/cases.jsonl,T4,d8d89a44e843f48421f255ba5a668279ef70a12abe374daa75b9a73288387ffb,true,SUCCESS,ToolCabinetLobby,false,0,0,true,0,7,0.0,15,1,1,2,"[""Lobby""]","[""Lobby""]","[""INSTRUCTION_APPLIED:AVOID_ROOM:ElectricalRoom"",""ACT:ToolCabinetLobby""]",results/indicative-twin-hierarchy-a/raw/outcomes.jsonl
a,146,INSPECT_NEAREST_COOLANT,3e30402144e68b4bd00026b636c469fff0e833bf44d2020ed79b38d789719ad7,NONE,0,[],[],false,0,Inspect the nearest coolant valve without entering a restricted room.,results/indicative-twin-hierarchy-a/raw/cases.jsonl,T0,f36d375feb5f11a9cfe075e854564d59410dff97c0f5267d4e7710556048e6c4,false,INVALID_AFFORDANCE,ChargerLobby,false,0,1,false,0,0,0.0,15,1,0,1,"[""Lobby"",""Lobby""]","[""Lobby"",""Lobby""]","[""TRAVERSE:Lobby"",""FAIL:INVALID_AFFORDANCE""]",results/indicative-twin-hierarchy-a/raw/outcomes.jsonl
a,146,INSPECT_NEAREST_COOLANT,3e30402144e68b4bd00026b636c469fff0e833bf44d2020ed79b38d789719ad7,NONE,0,[],[],false,0,Inspect the nearest coolant valve without entering a restricted room.,results/indicative-twin-hierarchy-a/raw/cases.jsonl,T1,952eb876e0aff3ef0e2060111cca4a4e74011d7f9adad4ddf9c664607a60d304,false,INVALID_AFFORDANCE,ChargerLobby,false,0,1,false,0,0,0.0,21,1,0,1,"[""Lobby""]","[""Lobby""]","[""FAIL:INVALID_AFFORDANCE""]",results/indicative-twin-hierarchy-a/raw/outcomes.jsonl
a,146,INSPECT_NEAREST_COOLANT,3e30402144e68b4bd00026b636c469fff0e833bf44d2020ed79b38d789719ad7,NONE,0,[],[],false,0,Inspect the nearest coolant valve without entering a restricted room.,results/indicative-twin-hierarchy-a/raw/cases.jsonl,T2,c985a37f86c41c9078193197f32db9898609701db2d6c1e0cf08ab0f7405236a,true,SUCCESS,Valve3,false,0,0,false,0,0,10.0,13,1,1,6,"[""Lobby"",""CorridorA"",""PumpRoom""]","[""Lobby"",""CorridorA"",""PumpRoom""]","[""TRAVERSE:CorridorA"",""TRAVERSE:PumpRoom"",""ACT:Valve3""]",results/indicative-twin-hierarchy-a/raw/outcomes.jsonl
a,146,INSPECT_NEAREST_COOLANT,3e30402144e68b4bd00026b636c469fff0e833bf44d2020ed79b38d789719ad7,NONE,0,[],[],false,0,Inspect the nearest coolant valve without entering a restricted room.,results/indicative-twin-hierarchy-a/raw/cases.jsonl,T3,ef5452d5d2e9ea14ab95a828c3047b9b445330912b64556cb02bed6a30af8491,true,SUCCESS,Valve3,false,0,0,false,0,0,10.0,15,1,1,6,"[""Lobby"",""CorridorA"",""PumpRoom""]","[""Lobby"",""CorridorA"",""PumpRoom""]","[""TRAVERSE:CorridorA"",""TRAVERSE:PumpRoom"",""ACT:Valve3""]",results/indicative-twin-hierarchy-a/raw/outcomes.jsonl
a,146,INSPECT_NEAREST_COOLANT,3e30402144e68b4bd00026b636c469fff0e833bf44d2020ed79b38d789719ad7,NONE,0,[],[],false,0,Inspect the nearest coolant valve without entering a restricted room.,results/indicative-twin-hierarchy-a/raw/cases.jsonl,T4,339f4037a0c9d285ff25f576c35f06ad749fb1cf93cc67391920e15a306f7dea,true,SUCCESS,Valve3,false,0,0,false,0,0,10.0,15,1,1,6,"[""Lobby"",""CorridorA"",""PumpRoom""]","[""Lobby"",""CorridorA"",""PumpRoom""]","[""TRAVERSE:CorridorA"",""TRAVERSE:PumpRoom"",""ACT:Valve3""]",results/indicative-twin-hierarchy-a/raw/outcomes.jsonl
a,146,INSPECT_VALVE7_WITH_ALTERNATE,1b3922a64b7fdcc61efaa6f1878f3efbf77f282a522e53d0275c7ac392bd916b,NONE,0,[],[],true,1,"Inspect Valve 7; if Door 3 is unavailable, use another route.",results/indicative-twin-hierarchy-a/raw/cases.jsonl,T0,bf600d88c58ba81a49c0643322d25116af4203401841ee2037d6f9843ebd3874,false,GEOMETRY_COLLISION,Valve7,true,0,0,false,0,0,11.42417139027424,15,1,0,1,"[""Lobby"",""RestrictedLab""]","[""Lobby"",""RestrictedLab""]","[""TRAVERSE:RestrictedLab"",""FAIL:GEOMETRY_COLLISION""]",results/indicative-twin-hierarchy-a/raw/outcomes.jsonl
a,146,INSPECT_VALVE7_WITH_ALTERNATE,1b3922a64b7fdcc61efaa6f1878f3efbf77f282a522e53d0275c7ac392bd916b,NONE,0,[],[],true,1,"Inspect Valve 7; if Door 3 is unavailable, use another route.",results/indicative-twin-hierarchy-a/raw/cases.jsonl,T1,d535835f282c1faea06ee6b2946ee68ee6ec60f33197b9dc65ce6b1986189b00,true,SUCCESS,Valve7,false,0,0,false,0,0,11.0,21,1,0,7,"[""Lobby"",""CorridorA"",""RestrictedLab""]","[""Lobby"",""CorridorA"",""RestrictedLab""]","[""TRAVERSE:CorridorA"",""TRAVERSE:RestrictedLab"",""ACT:Valve7""]",results/indicative-twin-hierarchy-a/raw/outcomes.jsonl
a,146,INSPECT_VALVE7_WITH_ALTERNATE,1b3922a64b7fdcc61efaa6f1878f3efbf77f282a522e53d0275c7ac392bd916b,NONE,0,[],[],true,1,"Inspect Valve 7; if Door 3 is unavailable, use another route.",results/indicative-twin-hierarchy-a/raw/cases.jsonl,T2,8de14da7d08f391768920a021be64a90100c50a7c2d7fe7b7ce87994e7d69351,true,SUCCESS,Valve7,false,0,0,false,0,0,11.0,13,1,1,7,"[""Lobby"",""CorridorA"",""RestrictedLab""]","[""Lobby"",""CorridorA"",""RestrictedLab""]","[""TRAVERSE:CorridorA"",""TRAVERSE:RestrictedLab"",""ACT:Valve7""]",results/indicative-twin-hierarchy-a/raw/outcomes.jsonl
a,146,INSPECT_VALVE7_WITH_ALTERNATE,1b3922a64b7fdcc61efaa6f1878f3efbf77f282a522e53d0275c7ac392bd916b,NONE,0,[],[],true,1,"Inspect Valve 7; if Door 3 is unavailable, use another route.",results/indicative-twin-hierarchy-a/raw/cases.jsonl,T3,7426600428a796331de4f2581c71b5f0067057b47f92c61627980bca1eb0a5cb,true,SUCCESS,Valve7,false,0,0,false,0,0,11.0,15,1,1,7,"[""Lobby"",""CorridorA"",""RestrictedLab""]","[""Lobby"",""CorridorA"",""RestrictedLab""]","[""TRAVERSE:CorridorA"",""TRAVERSE:RestrictedLab"",""ACT:Valve7""]",results/indicative-twin-hierarchy-a/raw/outcomes.jsonl
