run,seed,mission,case_sha256,event_stratum,event_count,event_types_json,event_payloads_json,history_present,history_event_count,instruction,case_source_path,contrast,higher_variant,lower_variant,higher_success,lower_success,paired_success_difference,higher_outcome_sha256,lower_outcome_sha256
a,143,INSPECT_VALVE7_WITH_ALTERNATE,06e18033293ec078499c46d1f282076f59244539b35c562bb69e124055c4eebc,NONE,0,[],[],true,1,"Safely inspect Valve 7; if Door 3 is unavailable, use another route.",results/indicative-twin-hierarchy-a/raw/cases.jsonl,T4-T3,T4,T3,1,1,0,6de91d410c94aa4324f796c712f8d5600b122debe3b60f74596959874922ed61,e583420e0764e0ea5e3aaa6be452354ccfefdbd8f0349086af35bdc10cd65bac
a,143,REACH_PUMP2_WITH_RECHARGE,dac9f1c94bdad74a14d024ef4483c14e686d71cd37a01e6444b857825b29e58d,NONE,0,[],[],true,1,"Reach Pump 2, but recharge first if estimated battery is insufficient.",results/indicative-twin-hierarchy-a/raw/cases.jsonl,T3-T2,T3,T2,0,0,0,4966c0e6978268593417257f61377614e200947f0c79a2d672f63d5d8a064a16,ce60815d9de732a8d264bef06ebde9797a63136d539d7220c241023a56fee4c4
a,143,REACH_PUMP2_WITH_RECHARGE,dac9f1c94bdad74a14d024ef4483c14e686d71cd37a01e6444b857825b29e58d,NONE,0,[],[],true,1,"Reach Pump 2, but recharge first if estimated battery is insufficient.",results/indicative-twin-hierarchy-a/raw/cases.jsonl,T4-T3,T4,T3,0,0,0,f6270c59d08c9c892afd129e98d15edf0ba287b8b4d666e9b91eb64bc803a1b4,4966c0e6978268593417257f61377614e200947f0c79a2d672f63d5d8a064a16
a,143,REPLAN_ON_RESTRICTION,9576cebfa081a12f88f3ef3c4c8100c0413aee57f5a768037da03cd8d0cad6cc,ROOM_RESTRICTED,1,"[""ROOM_RESTRICTED""]","[""RESTRICTED""]",true,1,Safely inspect Valve 7 and replan if a room becomes restricted.,results/indicative-twin-hierarchy-a/raw/cases.jsonl,T3-T2,T3,T2,1,0,1,b2ac019028d788f024bcd91af06cc1139bf0a782687806f7b9e21470eb8d9f0a,6e1760d4e31d89d6c7c618b02afbe050b5dca7ca8e348d549ddd95db1ae8d58e
a,143,REPLAN_ON_RESTRICTION,9576cebfa081a12f88f3ef3c4c8100c0413aee57f5a768037da03cd8d0cad6cc,ROOM_RESTRICTED,1,"[""ROOM_RESTRICTED""]","[""RESTRICTED""]",true,1,Safely inspect Valve 7 and replan if a room becomes restricted.,results/indicative-twin-hierarchy-a/raw/cases.jsonl,T4-T3,T4,T3,1,1,0,f1505e4ae3f25b899f490a40625b22c884e96a9a9395d46e46cb29a692b7bed7,b2ac019028d788f024bcd91af06cc1139bf0a782687806f7b9e21470eb8d9f0a
a,143,STORE_CARRIED_TOOL,077e340efa9a63fdbecf4853f2d2f1c294c98b6a1680540fdae0ac7764c3325f,NONE,0,[],[],false,0,Find a safe location for the carried tool.,results/indicative-twin-hierarchy-a/raw/cases.jsonl,T3-T2,T3,T2,1,1,0,8c884bd1d0a07a2d17d7b711550af65796014f7a3b1a29d7e978171e5ce803db,3d7dff3292efcf478935d27d0b9dba11af749638f90475c8fc9cab0d9e860cd4
a,143,STORE_CARRIED_TOOL,077e340efa9a63fdbecf4853f2d2f1c294c98b6a1680540fdae0ac7764c3325f,NONE,0,[],[],false,0,Find a safe location for the carried tool.,results/indicative-twin-hierarchy-a/raw/cases.jsonl,T4-T3,T4,T3,1,1,0,ebb3ab83c53171230840a8d11f82c3f15fa45c4f0e7f1cf0db10a2efe8bd00d9,8c884bd1d0a07a2d17d7b711550af65796014f7a3b1a29d7e978171e5ce803db
a,144,INSPECT_NEAREST_COOLANT,143da04abfe4a9bd8c9a749a2acc8072e30e1edec49766cbffe81845dac8891d,ROUTE_BLOCKED,1,"[""ROUTE_BLOCKED""]","[""UNAVAILABLE""]",true,1,Inspect the nearest coolant valve without entering a restricted room.,results/indicative-twin-hierarchy-a/raw/cases.jsonl,T3-T2,T3,T2,0,0,0,2d54a73c5fc6fd685e70fdef48e1d45e5f9753469daa94364d204ca40d945045,17629f14abd49c5c3da784a9eb4012be295d8b1b54bbcb6532197145ed8438bb
a,144,INSPECT_NEAREST_COOLANT,143da04abfe4a9bd8c9a749a2acc8072e30e1edec49766cbffe81845dac8891d,ROUTE_BLOCKED,1,"[""ROUTE_BLOCKED""]","[""UNAVAILABLE""]",true,1,Inspect the nearest coolant valve without entering a restricted room.,results/indicative-twin-hierarchy-a/raw/cases.jsonl,T4-T3,T4,T3,0,0,0,400eadc03d9dcf628d10a2af25bd378b806d49ef1234da81386490fc745573fe,2d54a73c5fc6fd685e70fdef48e1d45e5f9753469daa94364d204ca40d945045
a,144,INSPECT_VALVE7_WITH_ALTERNATE,c9a5b3178de7cc0ad3c2c0f1fac928e5bb2bc617550f8bb5bbfc2ac3454c8f3e,NONE,0,[],[],false,0,"Inspect Valve 7; if Door 3 is unavailable, use another route.",results/indicative-twin-hierarchy-a/raw/cases.jsonl,T3-T2,T3,T2,1,1,0,8076951f02eec846ef744a0f91f26e07563f0602f7ec635c1d3e2cc19bcf1433,c92e011a52e588f833536a4ae7df8db168be0f7fd847cf191f6c1c84f9ba7d62
a,144,INSPECT_VALVE7_WITH_ALTERNATE,c9a5b3178de7cc0ad3c2c0f1fac928e5bb2bc617550f8bb5bbfc2ac3454c8f3e,NONE,0,[],[],false,0,"Inspect Valve 7; if Door 3 is unavailable, use another route.",results/indicative-twin-hierarchy-a/raw/cases.jsonl,T4-T3,T4,T3,1,1,0,2196fb8e59aac42d3cbdaa9846a754d28e11d8c60e7a8a8bfb8c0d204903e924,8076951f02eec846ef744a0f91f26e07563f0602f7ec635c1d3e2cc19bcf1433
a,144,REACH_PUMP2_WITH_RECHARGE,9141cce867e4125422b31360339680effa4dc72dafe188292592098961149e96,ROUTE_BLOCKED,1,"[""ROUTE_BLOCKED""]","[""UNAVAILABLE""]",false,0,"Reach Pump 2, but recharge first if estimated battery is insufficient.",results/indicative-twin-hierarchy-a/raw/cases.jsonl,T3-T2,T3,T2,1,0,1,c9aca623302ae3ecc7b64821c9d10b74e005be52972fae6bb92ef71e592b43b8,c1a31acf56899d09c55eb6836364b51da0cf5d2fadc825cb2e1469eae60565e5
a,144,REACH_PUMP2_WITH_RECHARGE,9141cce867e4125422b31360339680effa4dc72dafe188292592098961149e96,ROUTE_BLOCKED,1,"[""ROUTE_BLOCKED""]","[""UNAVAILABLE""]",false,0,"Reach Pump 2, but recharge first if estimated battery is insufficient.",results/indicative-twin-hierarchy-a/raw/cases.jsonl,T4-T3,T4,T3,1,1,0,6a3f8da5897b296a45453d6cea5992c5f8319c0af8a3f0decf3ba69fb6f69ed1,c9aca623302ae3ecc7b64821c9d10b74e005be52972fae6bb92ef71e592b43b8
a,144,REPLAN_ON_RESTRICTION,209ef132232a96eb7d8e5d58e71006e86558ab406bf85e8ffe7457c3fc73197f,ROOM_RESTRICTED,1,"[""ROOM_RESTRICTED""]","[""RESTRICTED""]",true,2,Inspect Valve 7 and replan if a room becomes restricted.,results/indicative-twin-hierarchy-a/raw/cases.jsonl,T3-T2,T3,T2,1,0,1,6606a8f32d49215f5104225ecef8d682bf18b664f4c869ec82e4e84748d3f8f7,c3d73d3420ff80a7f9a180ca1c21036c9384c36c453b476c3a2a0a99d61519b4
a,144,REPLAN_ON_RESTRICTION,209ef132232a96eb7d8e5d58e71006e86558ab406bf85e8ffe7457c3fc73197f,ROOM_RESTRICTED,1,"[""ROOM_RESTRICTED""]","[""RESTRICTED""]",true,2,Inspect Valve 7 and replan if a room becomes restricted.,results/indicative-twin-hierarchy-a/raw/cases.jsonl,T4-T3,T4,T3,1,1,0,faa4ab24e831b9e9c6272e9d4c2b945d0bf9387251759a64a9f503f38ec9564e,6606a8f32d49215f5104225ecef8d682bf18b664f4c869ec82e4e84748d3f8f7
a,144,STORE_CARRIED_TOOL,7158d28ba78236f7b2655561fb94b663f38c30df204b258ee35c12e40e04c901,ROUTE_BLOCKED,1,"[""ROUTE_BLOCKED""]","[""UNAVAILABLE""]",true,1,Find a safe location for the carried tool.,results/indicative-twin-hierarchy-a/raw/cases.jsonl,T3-T2,T3,T2,1,1,0,ab10f13914e5c0e79d53e0e48795ceffd1aaa62e5a3abf3bd8c19e9fd5a054bc,6e70a09856adacae7747965013ce28500dbef0c301bd3074b5a2b3ca472d3ee6
a,144,STORE_CARRIED_TOOL,7158d28ba78236f7b2655561fb94b663f38c30df204b258ee35c12e40e04c901,ROUTE_BLOCKED,1,"[""ROUTE_BLOCKED""]","[""UNAVAILABLE""]",true,1,Find a safe location for the carried tool.,results/indicative-twin-hierarchy-a/raw/cases.jsonl,T4-T3,T4,T3,1,1,0,c1a471271fa68b42304b227af989be534c095be5afbee81977d2615a7798cd60,ab10f13914e5c0e79d53e0e48795ceffd1aaa62e5a3abf3bd8c19e9fd5a054bc
a,145,INSPECT_NEAREST_COOLANT,99cb6d1189e0a7761556af457024eafe48f17fd6472255357fbe6e723c14feb9,INSTRUCTION_CHANGED,1,"[""INSTRUCTION_CHANGED""]","[""AVOID_ROOM:ElectricalRoom""]",true,1,Safely inspect the nearest coolant valve without entering a restricted room.,results/indicative-twin-hierarchy-a/raw/cases.jsonl,T3-T2,T3,T2,1,1,0,38ecb8c1397fb08999e32421e419afea672245f2447dc765c6983b16079c2589,fb48bbf9f4a2df2d9f5300c1f8f7269a41768748cbe3073ab151cc2dac5fe3e0
a,145,INSPECT_NEAREST_COOLANT,99cb6d1189e0a7761556af457024eafe48f17fd6472255357fbe6e723c14feb9,INSTRUCTION_CHANGED,1,"[""INSTRUCTION_CHANGED""]","[""AVOID_ROOM:ElectricalRoom""]",true,1,Safely inspect the nearest coolant valve without entering a restricted room.,results/indicative-twin-hierarchy-a/raw/cases.jsonl,T4-T3,T4,T3,1,1,0,8d48ccf9cffe1435c1dd47a1103aa4f5f56959214be804d9b498d9b2a5a381d1,38ecb8c1397fb08999e32421e419afea672245f2447dc765c6983b16079c2589
a,145,INSPECT_VALVE7_WITH_ALTERNATE,997d05bfd83f531415c4778223e8ca9f54dd89585ac580c331c2950931324306,INSTRUCTION_CHANGED,1,"[""INSTRUCTION_CHANGED""]","[""AVOID_ROOM:ElectricalRoom""]",true,1,"Safely inspect Valve 7; if Door 3 is unavailable, use another route.",results/indicative-twin-hierarchy-a/raw/cases.jsonl,T3-T2,T3,T2,1,1,0,3876f79ef8990534364bf3e3ed3e5708792d715f73969cc99e95a44a45dd2f3c,6440773c5ea7f90893a4257a3dd4a0aa94058fd46724894c4bc4cc5aa56c9fee
a,145,INSPECT_VALVE7_WITH_ALTERNATE,997d05bfd83f531415c4778223e8ca9f54dd89585ac580c331c2950931324306,INSTRUCTION_CHANGED,1,"[""INSTRUCTION_CHANGED""]","[""AVOID_ROOM:ElectricalRoom""]",true,1,"Safely inspect Valve 7; if Door 3 is unavailable, use another route.",results/indicative-twin-hierarchy-a/raw/cases.jsonl,T4-T3,T4,T3,1,1,0,1b06539267442554f79223cbcb42cd30ac214285d7e3c3f4422430e03ba1081f,3876f79ef8990534364bf3e3ed3e5708792d715f73969cc99e95a44a45dd2f3c
a,145,REACH_PUMP2_WITH_RECHARGE,34df208516af5d521c22a7eb5c6f809857d515520e573a6d594a861545c436cb,INSTRUCTION_CHANGED,1,"[""INSTRUCTION_CHANGED""]","[""AVOID_ROOM:ElectricalRoom""]",false,0,"Reach Pump 2, but recharge first if estimated battery is insufficient.",results/indicative-twin-hierarchy-a/raw/cases.jsonl,T3-T2,T3,T2,1,1,0,6405c896a4f81e8a48bb863a126aaf638604a80647d7c0a203756913be88493c,fc79e6dd305f87e30279747ccd3936b89940cafd1fe4bdd6dd9fafbd1485cad2
a,145,REACH_PUMP2_WITH_RECHARGE,34df208516af5d521c22a7eb5c6f809857d515520e573a6d594a861545c436cb,INSTRUCTION_CHANGED,1,"[""INSTRUCTION_CHANGED""]","[""AVOID_ROOM:ElectricalRoom""]",false,0,"Reach Pump 2, but recharge first if estimated battery is insufficient.",results/indicative-twin-hierarchy-a/raw/cases.jsonl,T4-T3,T4,T3,1,1,0,252fd636b2d0915aab7cbfab02f5cf9f3948d915c907562ef5b92add2863eb6d,6405c896a4f81e8a48bb863a126aaf638604a80647d7c0a203756913be88493c
a,145,REPLAN_ON_RESTRICTION,35a94c31ad16a2532b4903d1e7db8cc542ec5799fa8da0d307a29d817d7fe357,INSTRUCTION_CHANGED+ROOM_RESTRICTED+ROUTE_BLOCKED,3,"[""ROUTE_BLOCKED"",""INSTRUCTION_CHANGED"",""ROOM_RESTRICTED""]","[""UNAVAILABLE"",""AVOID_ROOM:ElectricalRoom"",""RESTRICTED""]",true,1,Safely inspect Valve 7 and replan if a room becomes restricted.,results/indicative-twin-hierarchy-a/raw/cases.jsonl,T3-T2,T3,T2,0,0,0,9ab8728676adc11e1b3bb6f94355cc97a8865fcb10cb0261e8f6bd356f718be7,2e0ae4b0ec2e7d7863baa17994ec5c3af113b225aa168ae53b608d75eee95942
a,145,REPLAN_ON_RESTRICTION,35a94c31ad16a2532b4903d1e7db8cc542ec5799fa8da0d307a29d817d7fe357,INSTRUCTION_CHANGED+ROOM_RESTRICTED+ROUTE_BLOCKED,3,"[""ROUTE_BLOCKED"",""INSTRUCTION_CHANGED"",""ROOM_RESTRICTED""]","[""UNAVAILABLE"",""AVOID_ROOM:ElectricalRoom"",""RESTRICTED""]",true,1,Safely inspect Valve 7 and replan if a room becomes restricted.,results/indicative-twin-hierarchy-a/raw/cases.jsonl,T4-T3,T4,T3,0,0,0,234072645b1e963e68c3bb682028645fab33c55f0d02f5556d4225cd9ea367e0,9ab8728676adc11e1b3bb6f94355cc97a8865fcb10cb0261e8f6bd356f718be7
a,145,STORE_CARRIED_TOOL,42f03ad4204f22a74a48324b2a76a1404022e48f3b21f0cef94bea9c2cb47152,INSTRUCTION_CHANGED,1,"[""INSTRUCTION_CHANGED""]","[""AVOID_ROOM:ElectricalRoom""]",false,0,Find a safe location for the carried tool.,results/indicative-twin-hierarchy-a/raw/cases.jsonl,T3-T2,T3,T2,1,1,0,ab35a9c0f52057a5eda73f28b0076a46632bfc9e068120ceb1ce7b4f7a30576b,6462f87eec82da871eb8d6b1b0cdda909bc83e5250dbf20ab9cd3300ce653db7
a,145,STORE_CARRIED_TOOL,42f03ad4204f22a74a48324b2a76a1404022e48f3b21f0cef94bea9c2cb47152,INSTRUCTION_CHANGED,1,"[""INSTRUCTION_CHANGED""]","[""AVOID_ROOM:ElectricalRoom""]",false,0,Find a safe location for the carried tool.,results/indicative-twin-hierarchy-a/raw/cases.jsonl,T4-T3,T4,T3,1,1,0,d8d89a44e843f48421f255ba5a668279ef70a12abe374daa75b9a73288387ffb,ab35a9c0f52057a5eda73f28b0076a46632bfc9e068120ceb1ce7b4f7a30576b
a,146,INSPECT_NEAREST_COOLANT,3e30402144e68b4bd00026b636c469fff0e833bf44d2020ed79b38d789719ad7,NONE,0,[],[],false,0,Inspect the nearest coolant valve without entering a restricted room.,results/indicative-twin-hierarchy-a/raw/cases.jsonl,T3-T2,T3,T2,1,1,0,ef5452d5d2e9ea14ab95a828c3047b9b445330912b64556cb02bed6a30af8491,c985a37f86c41c9078193197f32db9898609701db2d6c1e0cf08ab0f7405236a
a,146,INSPECT_NEAREST_COOLANT,3e30402144e68b4bd00026b636c469fff0e833bf44d2020ed79b38d789719ad7,NONE,0,[],[],false,0,Inspect the nearest coolant valve without entering a restricted room.,results/indicative-twin-hierarchy-a/raw/cases.jsonl,T4-T3,T4,T3,1,1,0,339f4037a0c9d285ff25f576c35f06ad749fb1cf93cc67391920e15a306f7dea,ef5452d5d2e9ea14ab95a828c3047b9b445330912b64556cb02bed6a30af8491
a,146,INSPECT_VALVE7_WITH_ALTERNATE,1b3922a64b7fdcc61efaa6f1878f3efbf77f282a522e53d0275c7ac392bd916b,NONE,0,[],[],true,1,"Inspect Valve 7; if Door 3 is unavailable, use another route.",results/indicative-twin-hierarchy-a/raw/cases.jsonl,T3-T2,T3,T2,1,1,0,7426600428a796331de4f2581c71b5f0067057b47f92c61627980bca1eb0a5cb,8de14da7d08f391768920a021be64a90100c50a7c2d7fe7b7ce87994e7d69351
a,146,INSPECT_VALVE7_WITH_ALTERNATE,1b3922a64b7fdcc61efaa6f1878f3efbf77f282a522e53d0275c7ac392bd916b,NONE,0,[],[],true,1,"Inspect Valve 7; if Door 3 is unavailable, use another route.",results/indicative-twin-hierarchy-a/raw/cases.jsonl,T4-T3,T4,T3,1,1,0,0270e67d0370772b7c0156f9e3be4317c5435103e51b89c83475f9775056543e,7426600428a796331de4f2581c71b5f0067057b47f92c61627980bca1eb0a5cb
a,146,REACH_PUMP2_WITH_RECHARGE,95c0932ec48e1a06eedbd9ae3b86068ccc235358bfc5dbd2e76f69010c40da51,ROUTE_BLOCKED,1,"[""ROUTE_BLOCKED""]","[""UNAVAILABLE""]",false,0,"Reach Pump 2, but recharge first if estimated battery is insufficient.",results/indicative-twin-hierarchy-a/raw/cases.jsonl,T3-T2,T3,T2,0,0,0,aa56e3f6a561eea92bcadcd64e2bfc990f0544f6dd835da019a83688b7b0b034,03be59953e07139bdd010fb00813bb3ee5c98e8976db84ab3ce0281340c3a2a1
a,146,REACH_PUMP2_WITH_RECHARGE,95c0932ec48e1a06eedbd9ae3b86068ccc235358bfc5dbd2e76f69010c40da51,ROUTE_BLOCKED,1,"[""ROUTE_BLOCKED""]","[""UNAVAILABLE""]",false,0,"Reach Pump 2, but recharge first if estimated battery is insufficient.",results/indicative-twin-hierarchy-a/raw/cases.jsonl,T4-T3,T4,T3,0,0,0,16f050ac1085a0eb3b73a5c63e842143b2b189aefbe51f4b55a2fb6be41b7882,aa56e3f6a561eea92bcadcd64e2bfc990f0544f6dd835da019a83688b7b0b034
a,146,REPLAN_ON_RESTRICTION,7e0e4e910be534f16214300cc617fb66e510597a20ce2181cf3889b2fe42a202,ROOM_RESTRICTED,1,"[""ROOM_RESTRICTED""]","[""RESTRICTED""]",false,0,Inspect Valve 7 and replan if a room becomes restricted.,results/indicative-twin-hierarchy-a/raw/cases.jsonl,T3-T2,T3,T2,1,0,1,e46539d018d1c1c06a3ff1bd6e25f24de7e22b6807f105ec5dc9b5cc82e9b9f7,9f99de45569ce83cd826c5a3d244fbd4ce33552e2361e852cc54d029366f574e
a,146,REPLAN_ON_RESTRICTION,7e0e4e910be534f16214300cc617fb66e510597a20ce2181cf3889b2fe42a202,ROOM_RESTRICTED,1,"[""ROOM_RESTRICTED""]","[""RESTRICTED""]",false,0,Inspect Valve 7 and replan if a room becomes restricted.,results/indicative-twin-hierarchy-a/raw/cases.jsonl,T4-T3,T4,T3,1,1,0,b490d9b617078c78f0bc8f021a3a266f2cdc5108eee32c6029251d05f249364e,e46539d018d1c1c06a3ff1bd6e25f24de7e22b6807f105ec5dc9b5cc82e9b9f7
a,146,STORE_CARRIED_TOOL,2e2ca720204ef8fe498f101a8f237b5f1a324bd29b8fec684c569aec87ccf050,ROUTE_BLOCKED,1,"[""ROUTE_BLOCKED""]","[""UNAVAILABLE""]",true,1,Find a safe location for the carried tool.,results/indicative-twin-hierarchy-a/raw/cases.jsonl,T3-T2,T3,T2,1,0,1,12b24315fbe7ad6d6d8a30681991f3ef53d52f23c4354efb6943e68a5e6fa81b,b4c39c9fd7df1601bb5d16d47a9392904e414fd33a536961fc49f9034f1fdaec
a,146,STORE_CARRIED_TOOL,2e2ca720204ef8fe498f101a8f237b5f1a324bd29b8fec684c569aec87ccf050,ROUTE_BLOCKED,1,"[""ROUTE_BLOCKED""]","[""UNAVAILABLE""]",true,1,Find a safe location for the carried tool.,results/indicative-twin-hierarchy-a/raw/cases.jsonl,T4-T3,T4,T3,1,1,0,fb8609fc5ed6d110e69ddec237afa6e7280c23895c8785cca0a38aecef15d516,12b24315fbe7ad6d6d8a30681991f3ef53d52f23c4354efb6943e68a5e6fa81b
a,147,INSPECT_NEAREST_COOLANT,9bcbf19b63bc93a3b10b22d2a5223f9d4dea19c9d18b7cffc1bf74ba4a66bf8b,NONE,0,[],[],true,1,Safely inspect the nearest coolant valve without entering a restricted room.,results/indicative-twin-hierarchy-a/raw/cases.jsonl,T3-T2,T3,T2,1,1,0,720c0935129d1854916915e4d2489ad72246df72a9dc3df23c55dde75f5dcb44,8f330f1e79ee2473a8846e8a30ce835f48b8d37e233f4aad7f1c6aa685db8431
a,147,INSPECT_NEAREST_COOLANT,9bcbf19b63bc93a3b10b22d2a5223f9d4dea19c9d18b7cffc1bf74ba4a66bf8b,NONE,0,[],[],true,1,Safely inspect the nearest coolant valve without entering a restricted room.,results/indicative-twin-hierarchy-a/raw/cases.jsonl,T4-T3,T4,T3,1,1,0,2aae1a602c2e347ad3b8b3af0ab591a882444e167c3dfef1b9569f5de3d17987,720c0935129d1854916915e4d2489ad72246df72a9dc3df23c55dde75f5dcb44
a,147,INSPECT_VALVE7_WITH_ALTERNATE,1a4627164a1d3552995fc69a525dc578a22d9282cdef56650c4ec9601764a06a,NONE,0,[],[],true,1,"Safely inspect Valve 7; if Door 3 is unavailable, use another route.",results/indicative-twin-hierarchy-a/raw/cases.jsonl,T3-T2,T3,T2,0,0,0,0af3c3ee7a2da31aa559d3db732e261e8f9cc5a63ca154ddd24746bb1a1b2bed,530c83f376267c863ff3faf1025d31f6f908b9923bf4cee8c45256182d201aa8
a,147,INSPECT_VALVE7_WITH_ALTERNATE,1a4627164a1d3552995fc69a525dc578a22d9282cdef56650c4ec9601764a06a,NONE,0,[],[],true,1,"Safely inspect Valve 7; if Door 3 is unavailable, use another route.",results/indicative-twin-hierarchy-a/raw/cases.jsonl,T4-T3,T4,T3,1,0,1,13bc6f6bad8e5969f2cf0f1e3f0353da1c065a84392d9aaccd6a07c3113bac10,0af3c3ee7a2da31aa559d3db732e261e8f9cc5a63ca154ddd24746bb1a1b2bed
a,147,REACH_PUMP2_WITH_RECHARGE,a2eeed3530f1662d35f50690c2c906f8550f5009e819ef84b89c9d49cce61dc2,NONE,0,[],[],false,0,"Reach Pump 2, but recharge first if estimated battery is insufficient.",results/indicative-twin-hierarchy-a/raw/cases.jsonl,T3-T2,T3,T2,1,0,1,0f1485824cf0160df64109cf10c02c8dee1b448407595c740ac16efcd139a34c,43c7d85c9254a5c491285adab8c95dc0bc1ea2bfc0db4d6a9dc48714548d1d05
a,147,REACH_PUMP2_WITH_RECHARGE,a2eeed3530f1662d35f50690c2c906f8550f5009e819ef84b89c9d49cce61dc2,NONE,0,[],[],false,0,"Reach Pump 2, but recharge first if estimated battery is insufficient.",results/indicative-twin-hierarchy-a/raw/cases.jsonl,T4-T3,T4,T3,1,1,0,00098d146f016963f9d4bac9269da5a4c8d266a0bb1f7c3e4b7c7576cfb86498,0f1485824cf0160df64109cf10c02c8dee1b448407595c740ac16efcd139a34c
a,147,REPLAN_ON_RESTRICTION,eb5c3460963807b549a6dbfcb810f512ade1b4feb0155f3e018dc20ffb520a0e,ROOM_RESTRICTED,1,"[""ROOM_RESTRICTED""]","[""RESTRICTED""]",true,1,Safely inspect Valve 7 and replan if a room becomes restricted.,results/indicative-twin-hierarchy-a/raw/cases.jsonl,T3-T2,T3,T2,1,0,1,e289839cc2af524456e2ac6ff1d93c2b910268ad27f416be9763ca58db4be676,3c78b7746f66febb0ff2277907277cd7b5ddcecc25296f3aa096d3089c9b4d42
a,147,REPLAN_ON_RESTRICTION,eb5c3460963807b549a6dbfcb810f512ade1b4feb0155f3e018dc20ffb520a0e,ROOM_RESTRICTED,1,"[""ROOM_RESTRICTED""]","[""RESTRICTED""]",true,1,Safely inspect Valve 7 and replan if a room becomes restricted.,results/indicative-twin-hierarchy-a/raw/cases.jsonl,T4-T3,T4,T3,1,1,0,c03318f60e3936cba7c4e404873e3ba1c8e0a202d153ae82e660ca954758e3a6,e289839cc2af524456e2ac6ff1d93c2b910268ad27f416be9763ca58db4be676
a,147,STORE_CARRIED_TOOL,91bfdb16c1f6e8579c54826dee0595cd726dee1ff3179dad427e7b6f27711c39,NONE,0,[],[],false,0,Find a safe location for the carried tool.,results/indicative-twin-hierarchy-a/raw/cases.jsonl,T3-T2,T3,T2,1,1,0,400b5bfcd58c48e2a19904094d89193a2ae3ebed3882b0501bb4634b26e97730,f6f7df436619c13f650be8a2b204ce5833d03547138f1ad5850e450b430ff560
a,147,STORE_CARRIED_TOOL,91bfdb16c1f6e8579c54826dee0595cd726dee1ff3179dad427e7b6f27711c39,NONE,0,[],[],false,0,Find a safe location for the carried tool.,results/indicative-twin-hierarchy-a/raw/cases.jsonl,T4-T3,T4,T3,1,1,0,1fd4f90af660c93867955b34d3dcde4a377812d6aa49db56e984d810c236f4a5,400b5bfcd58c48e2a19904094d89193a2ae3ebed3882b0501bb4634b26e97730
a,148,INSPECT_NEAREST_COOLANT,009a4ce5caf667e91b2aead104f4f643df12a3fd90ed858f79e7b7c0734612a8,NONE,0,[],[],false,0,Inspect the nearest coolant valve without entering a restricted room.,results/indicative-twin-hierarchy-a/raw/cases.jsonl,T3-T2,T3,T2,0,0,0,3987798e4151d0a67f6bf4ee80e5be43adc5cf116b2607df19fe5ba351afe233,54dd1498995b607c85cbc2f6aa5fe450c6ea177d1645861bb33b6e67a650cf99
a,148,INSPECT_NEAREST_COOLANT,009a4ce5caf667e91b2aead104f4f643df12a3fd90ed858f79e7b7c0734612a8,NONE,0,[],[],false,0,Inspect the nearest coolant valve without entering a restricted room.,results/indicative-twin-hierarchy-a/raw/cases.jsonl,T4-T3,T4,T3,0,0,0,11d035a5d1622463bd04970b31b4b7b20896affb4880cec720f8f3ae500d5478,3987798e4151d0a67f6bf4ee80e5be43adc5cf116b2607df19fe5ba351afe233
a,148,INSPECT_VALVE7_WITH_ALTERNATE,b478ba7909842567f95488f349c7ea8134ea37cf7081612b6dd3ff8f95cc73cb,NONE,0,[],[],true,1,"Inspect Valve 7; if Door 3 is unavailable, use another route.",results/indicative-twin-hierarchy-a/raw/cases.jsonl,T3-T2,T3,T2,1,1,0,78170fb5e761d973a9f9315ffe28d9d79552adf86d84c4870fa9126329c67b64,e37887b6835fbb3dabf6d179a1acc3ea8f243b1f1f4d5d4f23caad59146850b0
a,148,INSPECT_VALVE7_WITH_ALTERNATE,b478ba7909842567f95488f349c7ea8134ea37cf7081612b6dd3ff8f95cc73cb,NONE,0,[],[],true,1,"Inspect Valve 7; if Door 3 is unavailable, use another route.",results/indicative-twin-hierarchy-a/raw/cases.jsonl,T4-T3,T4,T3,1,1,0,fbf4c2f7712f1d1d8dc9913d3c2b59329b4d46b96171400f0fbed6772b1bd293,78170fb5e761d973a9f9315ffe28d9d79552adf86d84c4870fa9126329c67b64
a,148,REACH_PUMP2_WITH_RECHARGE,2bafde692c7ca01e149162c39a8c6dd0f8afc7f9a9fa37492734074861e9dba1,NONE,0,[],[],false,0,"Reach Pump 2, but recharge first if estimated battery is insufficient.",results/indicative-twin-hierarchy-a/raw/cases.jsonl,T3-T2,T3,T2,1,0,1,dcabb6ded99d280d413ebe165156364aa30e4837c788310612f3712b1afb8ab0,967da0adb1f44e57dd084cab3cd70036e0cc6bc2b45184245b42268709248587
a,148,REACH_PUMP2_WITH_RECHARGE,2bafde692c7ca01e149162c39a8c6dd0f8afc7f9a9fa37492734074861e9dba1,NONE,0,[],[],false,0,"Reach Pump 2, but recharge first if estimated battery is insufficient.",results/indicative-twin-hierarchy-a/raw/cases.jsonl,T4-T3,T4,T3,1,1,0,30c8ee464d462ed637c99dfbbc4462e6b4c81181a083e70cecae270888c4a20d,dcabb6ded99d280d413ebe165156364aa30e4837c788310612f3712b1afb8ab0
